image,latitude,longitude
"data/streetviews/MT/35.88636,14.50018.jpg",35.88636,14.50018
"data/streetviews/MT/36.063250000000004,14.2088.jpg",36.063250000000004,14.2088
"data/streetviews/SV/13.48229,-89.25578.jpg",13.48229,-89.25578
"data/streetviews/SV/13.48668,-89.31724.jpg",13.48668,-89.31724
"data/streetviews/SV/13.684180000000001,-89.23989.jpg",13.684180000000001,-89.23989
"data/streetviews/SV/14.0578,-89.94102.jpg",14.0578,-89.94102
"data/streetviews/SV/14.116380000000001,-89.64845.jpg",14.116380000000001,-89.64845
"data/streetviews/SV/13.715390000000001,-89.36557.jpg",13.715390000000001,-89.36557
"data/streetviews/RW/-1.99614,30.192809999999998.jpg",-1.99614,30.192809999999998
"data/streetviews/JP/34.72527,137.96585.jpg",34.72527,137.96585
"data/streetviews/JP/34.55805,136.45858.jpg",34.55805,136.45858
"data/streetviews/JP/34.74148,135.33668.jpg",34.74148,135.33668
"data/streetviews/JP/34.84559,135.11043.jpg",34.84559,135.11043
"data/streetviews/JP/35.34568,134.83808.jpg",35.34568,134.83808
"data/streetviews/JP/34.7392,137.8161.jpg",34.7392,137.8161
"data/streetviews/JP/32.97917,130.80437.jpg",32.97917,130.80437
"data/streetviews/JP/37.88848,140.11308.jpg",37.88848,140.11308
"data/streetviews/JP/34.89356,135.10148999999998.jpg",34.89356,135.10148999999998
"data/streetviews/JP/36.18305,139.59071.jpg",36.18305,139.59071
"data/streetviews/JP/34.25834,135.87447.jpg",34.25834,135.87447
"data/streetviews/JP/34.07356,135.10564.jpg",34.07356,135.10564
"data/streetviews/JP/34.74096,137.76889.jpg",34.74096,137.76889
"data/streetviews/JP/34.69921,135.00145.jpg",34.69921,135.00145
"data/streetviews/JP/34.62545,137.23888.jpg",34.62545,137.23888
"data/streetviews/JP/34.9,137.5.jpg",34.9,137.5
"data/streetviews/JP/41.89797,140.25757000000002.jpg",41.89797,140.25757000000002
"data/streetviews/JP/35.99426,139.5271.jpg",35.99426,139.5271
"data/streetviews/JP/34.26889,135.20792999999998.jpg",34.26889,135.20792999999998
"data/streetviews/JP/35.53823,137.86329.jpg",35.53823,137.86329
"data/streetviews/JP/39.59538,141.75115.jpg",39.59538,141.75115
"data/streetviews/JP/34.85928,135.16153.jpg",34.85928,135.16153
"data/streetviews/JP/35.19926,136.99001.jpg",35.19926,136.99001
"data/streetviews/JP/34.771260000000005,135.53092999999998.jpg",34.771260000000005,135.53092999999998
"data/streetviews/JP/35.653819999999996,139.57995.jpg",35.653819999999996,139.57995
"data/streetviews/JP/35.87399,139.46669.jpg",35.87399,139.46669
"data/streetviews/JP/33.17206,130.69535.jpg",33.17206,130.69535
"data/streetviews/JP/36.29662,138.4673.jpg",36.29662,138.4673
"data/streetviews/JP/34.16713,135.43777.jpg",34.16713,135.43777
"data/streetviews/JP/36.30804,139.1128.jpg",36.30804,139.1128
"data/streetviews/JP/35.51047,139.3291.jpg",35.51047,139.3291
"data/streetviews/JP/36.70596,138.07518.jpg",36.70596,138.07518
"data/streetviews/JP/35.78923,139.95906.jpg",35.78923,139.95906
"data/streetviews/JP/36.19446,139.28641000000002.jpg",36.19446,139.28641000000002
"data/streetviews/JP/36.203739999999996,139.02715.jpg",36.203739999999996,139.02715
"data/streetviews/JP/33.282630000000005,130.38801999999998.jpg",33.282630000000005,130.38801999999998
"data/streetviews/JP/35.03886,136.50293.jpg",35.03886,136.50293
"data/streetviews/JP/34.89312,137.58151.jpg",34.89312,137.58151
"data/streetviews/JP/35.96772,139.52759999999998.jpg",35.96772,139.52759999999998
"data/streetviews/JP/36.198249999999994,139.63319.jpg",36.198249999999994,139.63319
"data/streetviews/JP/35.78324,139.35718.jpg",35.78324,139.35718
"data/streetviews/JP/37.402860000000004,140.3023.jpg",37.402860000000004,140.3023
"data/streetviews/JP/35.82639,139.39434999999997.jpg",35.82639,139.39434999999997
"data/streetviews/JP/37.61743,139.93586.jpg",37.61743,139.93586
"data/streetviews/JP/34.733340000000005,135.61157.jpg",34.733340000000005,135.61157
"data/streetviews/JP/35.12023000000001,136.56234.jpg",35.12023000000001,136.56234
"data/streetviews/JP/36.50062,139.00997999999998.jpg",36.50062,139.00997999999998
"data/streetviews/JP/36.325827366770824,139.43907386268788.jpg",36.325827366770824,139.43907386268788
"data/streetviews/JP/41.84765,140.63842.jpg",41.84765,140.63842
"data/streetviews/JP/34.638130000000004,135.76049.jpg",34.638130000000004,135.76049
"data/streetviews/JP/35.18345,136.47381000000001.jpg",35.18345,136.47381000000001
"data/streetviews/JP/35.30889,139.55028.jpg",35.30889,139.55028
"data/streetviews/JP/34.70239,135.03764999999999.jpg",34.70239,135.03764999999999
"data/streetviews/JP/36.17988,139.47414.jpg",36.17988,139.47414
"data/streetviews/JP/36.563810000000004,137.19974000000002.jpg",36.563810000000004,137.19974000000002
"data/streetviews/JP/34.88928,137.58203.jpg",34.88928,137.58203
"data/streetviews/JP/36.34879,138.34972.jpg",36.34879,138.34972
"data/streetviews/JP/37.635180000000005,139.93722.jpg",37.635180000000005,139.93722
"data/streetviews/JP/34.58568,136.53262999999998.jpg",34.58568,136.53262999999998
"data/streetviews/JP/36.10219,140.02556.jpg",36.10219,140.02556
"data/streetviews/JP/36.03887,136.50599.jpg",36.03887,136.50599
"data/streetviews/JP/36.75399,137.23452.jpg",36.75399,137.23452
"data/streetviews/JP/36.25856,139.30278.jpg",36.25856,139.30278
"data/streetviews/JP/34.74014,136.33032.jpg",34.74014,136.33032
"data/streetviews/JP/36.11887,139.28868999999997.jpg",36.11887,139.28868999999997
"data/streetviews/JP/35.345389999999995,139.38091.jpg",35.345389999999995,139.38091
"data/streetviews/JP/35.24606,137.06332.jpg",35.24606,137.06332
"data/streetviews/JP/35.41285,134.72514999999999.jpg",35.41285,134.72514999999999
"data/streetviews/JP/33.36077,130.65605.jpg",33.36077,130.65605
"data/streetviews/JP/35.61157,139.48486.jpg",35.61157,139.48486
"data/streetviews/JP/34.92623,137.41211.jpg",34.92623,137.41211
"data/streetviews/JP/35.3039,136.87205.jpg",35.3039,136.87205
"data/streetviews/JP/36.12758,139.5641.jpg",36.12758,139.5641
"data/streetviews/JP/34.48006,135.75543.jpg",34.48006,135.75543
"data/streetviews/JP/36.22448,139.21559.jpg",36.22448,139.21559
"data/streetviews/JP/43.99891,143.95692.jpg",43.99891,143.95692
"data/streetviews/JP/34.952020000000005,134.77016.jpg",34.952020000000005,134.77016
"data/streetviews/JP/35.06241,136.1487.jpg",35.06241,136.1487
"data/streetviews/JP/35.35982,139.39137.jpg",35.35982,139.39137
"data/streetviews/JP/36.17819,139.76003.jpg",36.17819,139.76003
"data/streetviews/JP/35.90765,139.57135.jpg",35.90765,139.57135
"data/streetviews/JP/34.56477,136.53355.jpg",34.56477,136.53355
"data/streetviews/JP/34.75856,136.13108.jpg",34.75856,136.13108
"data/streetviews/JP/39.46667,141.95.jpg",39.46667,141.95
"data/streetviews/JP/35.514450000000004,135.40143999999998.jpg",35.514450000000004,135.40143999999998
"data/streetviews/JP/34.68061,136.41149000000001.jpg",34.68061,136.41149000000001
"data/streetviews/JP/37.48102,140.33049.jpg",37.48102,140.33049
"data/streetviews/JP/36.85477,138.27157.jpg",36.85477,138.27157
"data/streetviews/JP/34.405609999999996,135.31062.jpg",34.405609999999996,135.31062
"data/streetviews/JP/34.93748906373127,135.4695776731187.jpg",34.93748906373127,135.4695776731187
"data/streetviews/JP/35.371,136.62048000000001.jpg",35.371,136.62048000000001
"data/streetviews/JP/34.72322,135.23091.jpg",34.72322,135.23091
"data/streetviews/JP/34.25755,135.33088999999998.jpg",34.25755,135.33088999999998
"data/streetviews/JP/34.29436,136.50497.jpg",34.29436,136.50497
"data/streetviews/JP/36.55312,138.93459.jpg",36.55312,138.93459
"data/streetviews/JP/34.843250000000005,134.72154.jpg",34.843250000000005,134.72154
"data/streetviews/JP/36.07291,139.99204.jpg",36.07291,139.99204
"data/streetviews/JP/36.200199999999995,139.27221.jpg",36.200199999999995,139.27221
"data/streetviews/JP/35.40146,136.66195.jpg",35.40146,136.66195
"data/streetviews/JP/35.78917,139.63749.jpg",35.78917,139.63749
"data/streetviews/JP/36.5552,138.97902.jpg",36.5552,138.97902
"data/streetviews/JP/35.083960000000005,136.86151999999998.jpg",35.083960000000005,136.86151999999998
"data/streetviews/JP/35.440960000000004,136.69181.jpg",35.440960000000004,136.69181
"data/streetviews/JP/35.51275,139.64676999999998.jpg",35.51275,139.64676999999998
"data/streetviews/JP/35.560109999999995,139.39038000000002.jpg",35.560109999999995,139.39038000000002
"data/streetviews/JP/36.78239,137.07316.jpg",36.78239,137.07316
"data/streetviews/JP/35.114416339882474,136.90576546654012.jpg",35.114416339882474,136.90576546654012
"data/streetviews/JP/33.86391,135.35037.jpg",33.86391,135.35037
"data/streetviews/JP/36.28597,137.85859000000002.jpg",36.28597,137.85859000000002
"data/streetviews/JP/36.512629999999994,138.54254.jpg",36.512629999999994,138.54254
"data/streetviews/JP/43.97229,143.60644000000002.jpg",43.97229,143.60644000000002
"data/streetviews/JP/36.28601,139.38728999999998.jpg",36.28601,139.38728999999998
"data/streetviews/JP/35.89814449295723,139.83015842961785.jpg",35.89814449295723,139.83015842961785
"data/streetviews/JP/36.15464,139.38816.jpg",36.15464,139.38816
"data/streetviews/JP/34.825939999999996,135.65368999999998.jpg",34.825939999999996,135.65368999999998
"data/streetviews/JP/33.35494,130.48104.jpg",33.35494,130.48104
"data/streetviews/JP/34.5796,135.58925.jpg",34.5796,135.58925
"data/streetviews/JP/35.298480000000005,137.7894.jpg",35.298480000000005,137.7894
"data/streetviews/JP/36.74777,137.41182.jpg",36.74777,137.41182
"data/streetviews/JP/36.77605,138.31548999999998.jpg",36.77605,138.31548999999998
"data/streetviews/JP/34.590880000000006,136.08405.jpg",34.590880000000006,136.08405
"data/streetviews/JP/36.57289,138.07796.jpg",36.57289,138.07796
"data/streetviews/JP/36.06737,140.17701000000002.jpg",36.06737,140.17701000000002
"data/streetviews/JP/35.09396,136.93632.jpg",35.09396,136.93632
"data/streetviews/JP/34.84495,137.16537.jpg",34.84495,137.16537
"data/streetviews/JP/34.83913,136.91067999999999.jpg",34.83913,136.91067999999999
"data/streetviews/JP/36.24624,139.07204.jpg",36.24624,139.07204
"data/streetviews/JP/33.7951,130.57182.jpg",33.7951,130.57182
"data/streetviews/JP/34.63145,135.73945.jpg",34.63145,135.73945
"data/streetviews/JP/35.51912,137.198.jpg",35.51912,137.198
"data/streetviews/JP/36.3262,138.97719999999998.jpg",36.3262,138.97719999999998
"data/streetviews/JP/35.08585,136.80088.jpg",35.08585,136.80088
"data/streetviews/JP/37.62662,140.2102.jpg",37.62662,140.2102
"data/streetviews/JP/34.98487,137.92741.jpg",34.98487,137.92741
"data/streetviews/JP/35.50345,139.25704.jpg",35.50345,139.25704
"data/streetviews/JP/35.72278,136.95454.jpg",35.72278,136.95454
"data/streetviews/JP/35.83543,139.83934.jpg",35.83543,139.83934
"data/streetviews/JP/34.797360000000005,137.78195.jpg",34.797360000000005,137.78195
"data/streetviews/JP/34.79117,137.07509.jpg",34.79117,137.07509
"data/streetviews/JP/44.35056,142.45778.jpg",44.35056,142.45778
"data/streetviews/JP/34.731719999999996,137.44132.jpg",34.731719999999996,137.44132
"data/streetviews/JP/35.89607,139.96257.jpg",35.89607,139.96257
"data/streetviews/JP/36.46007,139.98011.jpg",36.46007,139.98011
"data/streetviews/JP/36.08942,139.54839.jpg",36.08942,139.54839
"data/streetviews/JP/36.31446,137.81041.jpg",36.31446,137.81041
"data/streetviews/JP/35.34881,139.46767.jpg",35.34881,139.46767
"data/streetviews/JP/35.815,139.6853.jpg",35.815,139.6853
"data/streetviews/JP/36.20037,137.85252.jpg",36.20037,137.85252
"data/streetviews/JP/36.3677,139.14236.jpg",36.3677,139.14236
"data/streetviews/JP/36.08858,139.68242.jpg",36.08858,139.68242
"data/streetviews/JP/34.902190000000004,135.71864.jpg",34.902190000000004,135.71864
"data/streetviews/JP/34.95249275027369,136.5891722131278.jpg",34.95249275027369,136.5891722131278
"data/streetviews/JP/36.17421,139.98017.jpg",36.17421,139.98017
"data/streetviews/JP/34.75401,136.48638.jpg",34.75401,136.48638
"data/streetviews/JP/34.45711,136.48319.jpg",34.45711,136.48319
"data/streetviews/JP/34.85361,136.97093999999998.jpg",34.85361,136.97093999999998
"data/streetviews/JP/36.062529999999995,137.02827.jpg",36.062529999999995,137.02827
"data/streetviews/JP/35.5264,135.46927.jpg",35.5264,135.46927
"data/streetviews/JP/33.501780000000004,130.48218.jpg",33.501780000000004,130.48218
"data/streetviews/JP/35.151340000000005,137.12407000000002.jpg",35.151340000000005,137.12407000000002
"data/streetviews/JP/36.00106,139.37085.jpg",36.00106,139.37085
"data/streetviews/JP/33.551010000000005,130.36792.jpg",33.551010000000005,130.36792
"data/streetviews/JP/34.93665,134.94322.jpg",34.93665,134.94322
"data/streetviews/JP/34.69139,135.56421999999998.jpg",34.69139,135.56421999999998
"data/streetviews/JP/35.04489,136.93528.jpg",35.04489,136.93528
"data/streetviews/JP/35.753609999999995,139.43481.jpg",35.753609999999995,139.43481
"data/streetviews/JP/35.39647,139.52452000000002.jpg",35.39647,139.52452000000002
"data/streetviews/JP/34.730900000000005,135.42266999999998.jpg",34.730900000000005,135.42266999999998
"data/streetviews/JP/35.99992,139.64769.jpg",35.99992,139.64769
"data/streetviews/JP/34.22941,135.87520999999998.jpg",34.22941,135.87520999999998
"data/streetviews/JP/34.67888,135.69862999999998.jpg",34.67888,135.69862999999998
"data/streetviews/JP/36.79344,139.25735.jpg",36.79344,139.25735
"data/streetviews/JP/34.10755,135.34931999999998.jpg",34.10755,135.34931999999998
"data/streetviews/JP/35.598169999999996,139.74739000000002.jpg",35.598169999999996,139.74739000000002
"data/streetviews/JP/34.90699,136.45045000000002.jpg",34.90699,136.45045000000002
"data/streetviews/JP/34.98504,136.48482.jpg",34.98504,136.48482
"data/streetviews/JP/36.17797577440574,138.6126209244282.jpg",36.17797577440574,138.6126209244282
"data/streetviews/JP/36.21365,139.14633.jpg",36.21365,139.14633
"data/streetviews/JP/35.98191,139.36365.jpg",35.98191,139.36365
"data/streetviews/JP/34.23449,135.51403.jpg",34.23449,135.51403
"data/streetviews/JP/36.05892,137.41022999999998.jpg",36.05892,137.41022999999998
"data/streetviews/JP/35.384589999999996,139.3102.jpg",35.384589999999996,139.3102
"data/streetviews/JP/34.38599,135.37646999999998.jpg",34.38599,135.37646999999998
"data/streetviews/JP/35.80873,139.71785999999997.jpg",35.80873,139.71785999999997
"data/streetviews/JP/36.52642,136.54072.jpg",36.52642,136.54072
"data/streetviews/JP/34.67117,137.73708.jpg",34.67117,137.73708
"data/streetviews/JP/35.90551,137.58314.jpg",35.90551,137.58314
"data/streetviews/JP/34.61667,135.6.jpg",34.61667,135.6
"data/streetviews/JP/33.597300000000004,130.51189.jpg",33.597300000000004,130.51189
"data/streetviews/JP/36.524879999999996,139.06455.jpg",36.524879999999996,139.06455
"data/streetviews/JP/36.293409999999994,139.88592.jpg",36.293409999999994,139.88592
"data/streetviews/JP/35.48699,137.52105.jpg",35.48699,137.52105
"data/streetviews/JP/39.26142,141.62328.jpg",39.26142,141.62328
"data/streetviews/JP/35.426939999999995,137.16971999999998.jpg",35.426939999999995,137.16971999999998
"data/streetviews/JP/36.35572,139.14004.jpg",36.35572,139.14004
"data/streetviews/JP/37.725010000000005,140.42835.jpg",37.725010000000005,140.42835
"data/streetviews/JP/34.8254,135.23104.jpg",34.8254,135.23104
"data/streetviews/JP/36.11913,139.43598999999998.jpg",36.11913,139.43598999999998
"data/streetviews/JP/36.32143,137.31640000000002.jpg",36.32143,137.31640000000002
"data/streetviews/JP/34.770700000000005,136.19442.jpg",34.770700000000005,136.19442
"data/streetviews/JP/35.73426,139.54486.jpg",35.73426,139.54486
"data/streetviews/JP/33.83239,135.22351999999998.jpg",33.83239,135.22351999999998
"data/streetviews/JP/35.08053,136.86015.jpg",35.08053,136.86015
"data/streetviews/JP/36.04803,139.24644.jpg",36.04803,139.24644
"data/streetviews/JP/35.109880000000004,136.12369.jpg",35.109880000000004,136.12369
"data/streetviews/JP/35.661829999999995,139.81053.jpg",35.661829999999995,139.81053
"data/streetviews/JP/35.49207,136.94031.jpg",35.49207,136.94031
"data/streetviews/JP/34.28082,135.31663999999998.jpg",34.28082,135.31663999999998
"data/streetviews/JP/36.65531,136.97458.jpg",36.65531,136.97458
"data/streetviews/JP/35.24428,136.90278.jpg",35.24428,136.90278
"data/streetviews/JP/35.964299999999994,139.69486.jpg",35.964299999999994,139.69486
"data/streetviews/JP/35.016760000000005,136.54332.jpg",35.016760000000005,136.54332
"data/streetviews/JP/35.760369999999995,139.56194.jpg",35.760369999999995,139.56194
"data/streetviews/JP/36.27009,139.65509.jpg",36.27009,139.65509
"data/streetviews/JP/34.948240000000006,136.96149.jpg",34.948240000000006,136.96149
"data/streetviews/JP/36.15126,139.53627.jpg",36.15126,139.53627
"data/streetviews/JP/36.78458,137.04577.jpg",36.78458,137.04577
"data/streetviews/JP/36.20973,140.04165.jpg",36.20973,140.04165
"data/streetviews/JP/35.04952,136.98256.jpg",35.04952,136.98256
"data/streetviews/JP/37.67817,140.43387.jpg",37.67817,140.43387
"data/streetviews/JP/35.16211,136.64115.jpg",35.16211,136.64115
"data/streetviews/JP/36.265339999999995,139.45479.jpg",36.265339999999995,139.45479
"data/streetviews/JP/35.77766,139.81977999999998.jpg",35.77766,139.81977999999998
"data/streetviews/JP/34.67839,135.56333.jpg",34.67839,135.56333
"data/streetviews/JP/34.81094,136.41774.jpg",34.81094,136.41774
"data/streetviews/JP/35.88194,136.85057.jpg",35.88194,136.85057
"data/streetviews/JP/35.62034,139.16816999999998.jpg",35.62034,139.16816999999998
"data/streetviews/JP/41.77583,140.73667.jpg",41.77583,140.73667
"data/streetviews/JP/34.92468,134.75699.jpg",34.92468,134.75699
"data/streetviews/JP/36.29732,139.13949.jpg",36.29732,139.13949
"data/streetviews/JP/35.43907,139.40785000000002.jpg",35.43907,139.40785000000002
"data/streetviews/JP/35.836389999999994,139.52047000000002.jpg",35.836389999999994,139.52047000000002
"data/streetviews/JP/35.80816,139.6139.jpg",35.80816,139.6139
"data/streetviews/JP/32.95602,131.07417.jpg",32.95602,131.07417
"data/streetviews/JP/36.57536,136.97382000000002.jpg",36.57536,136.97382000000002
"data/streetviews/JP/34.52022,135.48279.jpg",34.52022,135.48279
"data/streetviews/JP/35.57052,139.7726.jpg",35.57052,139.7726
"data/streetviews/JP/35.74717,139.30912.jpg",35.74717,139.30912
"data/streetviews/JP/39.12391,141.74733999999998.jpg",39.12391,141.74733999999998
"data/streetviews/JP/34.266799999999996,135.18239.jpg",34.266799999999996,135.18239
"data/streetviews/JP/36.60159,137.00003.jpg",36.60159,137.00003
"data/streetviews/JP/44.20268,142.32887000000002.jpg",44.20268,142.32887000000002
"data/streetviews/JP/34.80959,135.68903.jpg",34.80959,135.68903
"data/streetviews/JP/33.43309,129.98659999999998.jpg",33.43309,129.98659999999998
"data/streetviews/JP/35.74562,139.87767.jpg",35.74562,139.87767
"data/streetviews/JP/36.2252,139.97511.jpg",36.2252,139.97511
"data/streetviews/JP/35.17747,135.44402.jpg",35.17747,135.44402
"data/streetviews/JP/36.1427,139.29024.jpg",36.1427,139.29024
"data/streetviews/JP/36.14907,139.29630999999998.jpg",36.14907,139.29630999999998
"data/streetviews/JP/36.35153,139.20036.jpg",36.35153,139.20036
"data/streetviews/JP/34.61327,137.09244.jpg",34.61327,137.09244
"data/streetviews/JP/34.85071,137.23859.jpg",34.85071,137.23859
"data/streetviews/JP/35.37688,136.95228.jpg",35.37688,136.95228
"data/streetviews/JP/34.57435,136.02848.jpg",34.57435,136.02848
"data/streetviews/JP/34.55203,136.59485.jpg",34.55203,136.59485
"data/streetviews/JP/34.91481,136.55025.jpg",34.91481,136.55025
"data/streetviews/JP/35.83434,139.75253.jpg",35.83434,139.75253
"data/streetviews/JP/43.92316,142.54585.jpg",43.92316,142.54585
"data/streetviews/JP/33.4425,129.96972.jpg",33.4425,129.96972
"data/streetviews/JP/36.13794,140.05611000000002.jpg",36.13794,140.05611000000002
"data/streetviews/JP/34.94119,136.99377.jpg",34.94119,136.99377
"data/streetviews/JP/35.93369,140.14858.jpg",35.93369,140.14858
"data/streetviews/JP/35.06316,136.19901000000002.jpg",35.06316,136.19901000000002
"data/streetviews/JP/37.94945,140.55541.jpg",37.94945,140.55541
"data/streetviews/JP/35.67196,139.52632999999997.jpg",35.67196,139.52632999999997
"data/streetviews/JP/34.83722,136.28462.jpg",34.83722,136.28462
"data/streetviews/JP/35.491389999999996,137.44346.jpg",35.491389999999996,137.44346
"data/streetviews/JP/36.46005,139.81315.jpg",36.46005,139.81315
"data/streetviews/JP/34.475820000000006,135.97178.jpg",34.475820000000006,135.97178
"data/streetviews/JP/35.14203,136.21188.jpg",35.14203,136.21188
"data/streetviews/JP/35.67344000000001,137.27011.jpg",35.67344000000001,137.27011
"data/streetviews/JP/36.4027,139.07165999999998.jpg",36.4027,139.07165999999998
"data/streetviews/JP/36.24747,139.43671.jpg",36.24747,139.43671
"data/streetviews/JP/33.48295,130.39397.jpg",33.48295,130.39397
"data/streetviews/JP/34.56718,135.7029.jpg",34.56718,135.7029
"data/streetviews/JP/34.91198,137.45119.jpg",34.91198,137.45119
"data/streetviews/JP/36.73878,138.33934.jpg",36.73878,138.33934
"data/streetviews/JP/33.06236,130.77776.jpg",33.06236,130.77776
"data/streetviews/JP/36.18007,139.27631.jpg",36.18007,139.27631
"data/streetviews/JP/37.773450000000004,140.51923.jpg",37.773450000000004,140.51923
"data/streetviews/JP/35.21123,136.26164.jpg",35.21123,136.26164
"data/streetviews/JP/35.022850000000005,137.12653.jpg",35.022850000000005,137.12653
"data/streetviews/JP/34.8333,137.67571.jpg",34.8333,137.67571
"data/streetviews/JP/35.599880000000006,137.39315.jpg",35.599880000000006,137.39315
"data/streetviews/JP/34.870520000000006,136.16952.jpg",34.870520000000006,136.16952
"data/streetviews/JP/35.335280000000004,135.21132.jpg",35.335280000000004,135.21132
"data/streetviews/JP/35.76063,139.82382.jpg",35.76063,139.82382
"data/streetviews/JP/35.386739999999996,139.98023999999998.jpg",35.386739999999996,139.98023999999998
"data/streetviews/JP/36.28346,139.35209.jpg",36.28346,139.35209
"data/streetviews/JP/35.10047,139.88697.jpg",35.10047,139.88697
"data/streetviews/JP/36.44296,136.46095.jpg",36.44296,136.46095
"data/streetviews/JP/35.27384,136.71950999999999.jpg",35.27384,136.71950999999999
"data/streetviews/JP/33.31891,130.51745.jpg",33.31891,130.51745
"data/streetviews/JP/35.06486,137.20355.jpg",35.06486,137.20355
"data/streetviews/JP/34.5874,135.52827.jpg",34.5874,135.52827
"data/streetviews/JP/34.73763,135.52793.jpg",34.73763,135.52793
"data/streetviews/JP/35.87981,140.15209000000002.jpg",35.87981,140.15209000000002
"data/streetviews/JP/41.79896,140.76889.jpg",41.79896,140.76889
"data/streetviews/JP/34.88775,135.41433999999998.jpg",34.88775,135.41433999999998
"data/streetviews/JP/36.75208,137.11252.jpg",36.75208,137.11252
"data/streetviews/JP/36.23871,137.87481.jpg",36.23871,137.87481
"data/streetviews/JP/35.922670000000004,139.46017999999998.jpg",35.922670000000004,139.46017999999998
"data/streetviews/JP/36.98564,136.81346.jpg",36.98564,136.81346
"data/streetviews/JP/35.85577,137.07756.jpg",35.85577,137.07756
"data/streetviews/JP/36.337959999999995,138.27754.jpg",36.337959999999995,138.27754
"data/streetviews/JP/36.25727,137.12981.jpg",36.25727,137.12981
"data/streetviews/JP/33.3213,130.94098.jpg",33.3213,130.94098
"data/streetviews/JP/35.0713,134.90485999999999.jpg",35.0713,134.90485999999999
"data/streetviews/JP/36.04821,139.72101.jpg",36.04821,139.72101
"data/streetviews/JP/36.243249999999996,136.24375.jpg",36.243249999999996,136.24375
"data/streetviews/JP/36.01992,139.66713000000001.jpg",36.01992,139.66713000000001
"data/streetviews/JP/35.72713,139.68014.jpg",35.72713,139.68014
"data/streetviews/JP/36.694810000000004,136.97584.jpg",36.694810000000004,136.97584
"data/streetviews/JP/36.48983,139.41209999999998.jpg",36.48983,139.41209999999998
"data/streetviews/JP/37.730000000000004,140.45243.jpg",37.730000000000004,140.45243
"data/streetviews/JP/36.31489,139.68332.jpg",36.31489,139.68332
"data/streetviews/JP/36.284499999999994,138.95875.jpg",36.284499999999994,138.95875
"data/streetviews/JP/35.60688,139.66416.jpg",35.60688,139.66416
"data/streetviews/JP/36.72262,136.97472000000002.jpg",36.72262,136.97472000000002
"data/streetviews/JP/39.2784,141.71925.jpg",39.2784,141.71925
"data/streetviews/JP/36.87943,138.40049.jpg",36.87943,138.40049
"data/streetviews/JP/35.732459999999996,137.95703.jpg",35.732459999999996,137.95703
"data/streetviews/JP/37.219260000000006,140.40537.jpg",37.219260000000006,140.40537
"data/streetviews/JP/34.56113,135.45667999999998.jpg",34.56113,135.45667999999998
"data/streetviews/JP/34.88656,137.76316.jpg",34.88656,137.76316
"data/streetviews/JP/35,136.51667.jpg",35.0,136.51667
"data/streetviews/JP/36.25982,139.50099999999998.jpg",36.25982,139.50099999999998
"data/streetviews/JP/36.10939,139.25184.jpg",36.10939,139.25184
"data/streetviews/JP/35.44926,136.98821999999998.jpg",35.44926,136.98821999999998
"data/streetviews/JP/35.99517,139.39835.jpg",35.99517,139.39835
"data/streetviews/JP/36.05417,136.12932.jpg",36.05417,136.12932
"data/streetviews/JP/36.43771,136.49241.jpg",36.43771,136.49241
"data/streetviews/JP/35.0848,136.80158.jpg",35.0848,136.80158
"data/streetviews/JP/35.786649999999995,140.06999000000002.jpg",35.786649999999995,140.06999000000002
"data/streetviews/JP/37.55717,140.33473.jpg",37.55717,140.33473
"data/streetviews/JP/43.7697,144.23481.jpg",43.7697,144.23481
"data/streetviews/JP/36.35958,138.93734.jpg",36.35958,138.93734
"data/streetviews/JP/33.346740000000004,129.91907.jpg",33.346740000000004,129.91907
"data/streetviews/JP/34.93585,134.81529.jpg",34.93585,134.81529
"data/streetviews/JP/36.96795,136.79085.jpg",36.96795,136.79085
"data/streetviews/JP/36.58164,138.57363999999998.jpg",36.58164,138.57363999999998
"data/streetviews/JP/36.25078,139.36767.jpg",36.25078,139.36767
"data/streetviews/JP/36.123599999999996,140.06656.jpg",36.123599999999996,140.06656
"data/streetviews/JP/36.79017,137.40109.jpg",36.79017,137.40109
"data/streetviews/JP/34.43706,136.87821.jpg",34.43706,136.87821
"data/streetviews/JP/34.834320000000005,136.57686.jpg",34.834320000000005,136.57686
"data/streetviews/JP/35.250800000000005,136.56502.jpg",35.250800000000005,136.56502
"data/streetviews/JP/36.22912,138.35175999999998.jpg",36.22912,138.35175999999998
"data/streetviews/JP/34.72445,136.1636.jpg",34.72445,136.1636
"data/streetviews/JP/35.98704,139.20476.jpg",35.98704,139.20476
"data/streetviews/JP/36.25116,139.08732.jpg",36.25116,139.08732
"data/streetviews/JP/36.30657,138.79151.jpg",36.30657,138.79151
"data/streetviews/JP/34.52416,136.30563.jpg",34.52416,136.30563
"data/streetviews/JP/34.91692,137.28909.jpg",34.91692,137.28909
"data/streetviews/JP/34.9487,135.20673.jpg",34.9487,135.20673
"data/streetviews/JP/36.35335,139.30204.jpg",36.35335,139.30204
"data/streetviews/JP/35.30289,139.17161.jpg",35.30289,139.17161
"data/streetviews/JP/37.56667,140.11667.jpg",37.56667,140.11667
"data/streetviews/JP/35.95074,136.8806.jpg",35.95074,136.8806
"data/streetviews/JP/35.852109999999996,136.91058999999998.jpg",35.852109999999996,136.91058999999998
"data/streetviews/JP/44.30589,142.46404.jpg",44.30589,142.46404
"data/streetviews/JP/43.453050000000005,143.76767.jpg",43.453050000000005,143.76767
